survey,year,species,sizebin,inpN,Blue_whiting,Capelin,Green_halibut,Haddock,Long_rough_dab,Mackerel,North_atl_cod,Norwegian_ssh,Polar_cod,Redfish,Saithe,allotherprey
BTS_spring_allbox_effic1,56,Long_rough_dab,sizebin2,10000000,NA,0.00377872059388448,NA,NA,NA,NA,NA,8.66055264473085e-5,0.001360384818049449,NA,NA,0.9947742890616188
BTS_spring_allbox_effic1,56,Long_rough_dab,sizebin3,10000000,NA,0.004968488085066785,NA,NA,NA,NA,NA,0.0020286840328584675,0.00710077716177684,NA,NA,0.9859020507202979
BTS_spring_allbox_effic1,56,Long_rough_dab,sizebin4,10000000,NA,0.005097035992627949,NA,NA,NA,NA,NA,0.004858294005741845,0.007547550694929242,NA,NA,0.9824971193067009
BTS_spring_allbox_effic1,56,Long_rough_dab,sizebin5,10000000,NA,0.004709385167080956,NA,NA,NA,NA,NA,0.004578668536494812,0.006746899556236936,NA,NA,0.9839650467401873
BTS_spring_allbox_effic1,57,Long_rough_dab,sizebin1,10000000,NA,4.597351378095868e-4,NA,NA,NA,NA,NA,NA,6.780647992986751e-8,NA,NA,0.9995401970557105
BTS_spring_allbox_effic1,57,Long_rough_dab,sizebin2,10000000,NA,0.0023263769230073422,NA,NA,NA,NA,NA,6.532311628802443e-5,0.0012973895828756624,NA,NA,0.9963109103778289
BTS_spring_allbox_effic1,57,Long_rough_dab,sizebin3,10000000,NA,0.0031908541052442893,NA,NA,NA,NA,NA,0.0022935838911870557,0.00690726322209978,NA,NA,0.9876082987814688
BTS_spring_allbox_effic1,57,Long_rough_dab,sizebin4,10000000,NA,0.0032887657511867494,NA,NA,NA,NA,NA,0.005706733676793788,0.007328163019387287,NA,NA,0.9836763375526322
BTS_spring_allbox_effic1,57,Long_rough_dab,sizebin5,10000000,NA,0.0029743147443804935,NA,NA,NA,NA,NA,0.005270131033136993,0.006539300965200497,NA,NA,0.985216253257282
BTS_spring_allbox_effic1,58,Long_rough_dab,sizebin1,10000000,NA,2.891511192518526e-4,NA,NA,NA,NA,NA,NA,1.2687096635517953e-7,NA,NA,0.9997107220097818
BTS_spring_allbox_effic1,58,Long_rough_dab,sizebin2,10000000,NA,0.0013645115100525242,NA,NA,NA,NA,NA,5.5511282997771855e-5,0.0012556969014920812,NA,NA,0.9973242803054576
BTS_spring_allbox_effic1,58,Long_rough_dab,sizebin3,10000000,NA,0.0022231146565632183,NA,NA,NA,NA,NA,0.0017961434523453986,0.006680917331871657,NA,NA,0.9892998245592197
BTS_spring_allbox_effic1,58,Long_rough_dab,sizebin4,10000000,NA,0.0022141297306203104,NA,NA,NA,NA,NA,0.004913320747696897,0.007104292401469403,NA,NA,0.9857682571202134
BTS_spring_allbox_effic1,58,Long_rough_dab,sizebin5,10000000,NA,0.0021887417519531483,NA,NA,NA,NA,NA,0.004660851714236933,0.006335758005109351,NA,NA,0.9868146485287006
BTS_spring_allbox_effic1,59,Long_rough_dab,sizebin1,10000000,NA,2.965649776049691e-4,NA,NA,NA,NA,NA,NA,1.4695158802937936e-7,NA,NA,0.999703288070807
BTS_spring_allbox_effic1,59,Long_rough_dab,sizebin2,10000000,NA,0.002093585231149714,NA,NA,NA,NA,NA,9.583485732395298e-5,0.001320371715264514,NA,NA,0.9964902081962618
BTS_spring_allbox_effic1,59,Long_rough_dab,sizebin3,10000000,NA,0.0042191554312566056,NA,NA,NA,NA,NA,0.0023099998943325673,0.007028262312403064,NA,NA,0.9864425823620078
BTS_spring_allbox_effic1,59,Long_rough_dab,sizebin4,10000000,NA,0.004246506217829036,NA,NA,NA,NA,NA,0.005926582318672975,0.007441447644935421,NA,NA,0.9823854638185626
BTS_spring_allbox_effic1,59,Long_rough_dab,sizebin5,10000000,NA,0.004088099267009933,NA,NA,NA,NA,NA,0.0056498586359265855,0.006665287264038188,NA,NA,0.9835967548330253
BTS_spring_allbox_effic1,60,Long_rough_dab,sizebin1,10000000,NA,2.480633880877875e-4,NA,NA,NA,NA,NA,NA,7.207187213936075e-8,NA,NA,0.9997518645400401
BTS_spring_allbox_effic1,60,Long_rough_dab,sizebin2,10000000,NA,0.0017960737303490382,NA,NA,NA,NA,NA,1.2064577420175314e-4,0.0013354674427936317,NA,NA,0.9967478130526556
BTS_spring_allbox_effic1,60,Long_rough_dab,sizebin3,10000000,NA,0.0038388656629834927,NA,NA,NA,NA,NA,0.0026832545566664993,0.007061714977387381,NA,NA,0.9864161648029627
BTS_spring_allbox_effic1,60,Long_rough_dab,sizebin4,10000000,NA,0.003895334178948525,NA,NA,NA,NA,NA,0.0065749805553458555,0.007472847383070272,NA,NA,0.9820568378826353
BTS_spring_allbox_effic1,60,Long_rough_dab,sizebin5,10000000,NA,0.0036908917016735565,NA,NA,NA,NA,NA,0.006220349176372413,0.00675460761585808,NA,NA,0.9833341515060959
BTS_spring_allbox_effic1,61,Long_rough_dab,sizebin1,10000000,NA,3.5505115708928554e-4,NA,NA,NA,NA,NA,NA,1.051420420721065e-7,NA,NA,0.9996448437008686
BTS_spring_allbox_effic1,61,Long_rough_dab,sizebin2,10000000,NA,0.0019347505723450401,NA,NA,NA,NA,NA,1.1919895440619304e-4,0.0013611197357365134,NA,NA,0.9965849307375123
BTS_spring_allbox_effic1,61,Long_rough_dab,sizebin3,10000000,NA,0.003831755348050544,NA,NA,NA,NA,NA,0.003005425500059173,0.007169326682135297,NA,NA,0.985993492469755
BTS_spring_allbox_effic1,61,Long_rough_dab,sizebin4,10000000,NA,0.0039031253222667314,NA,NA,NA,NA,NA,0.007267049380734454,0.007607499748930114,NA,NA,0.9812223255480687
BTS_spring_allbox_effic1,61,Long_rough_dab,sizebin5,10000000,NA,0.0036427022041841204,NA,NA,NA,NA,NA,0.006817790084661484,0.006846791180610013,NA,NA,0.9826927165305444
BTS_spring_allbox_effic1,62,Long_rough_dab,sizebin1,10000000,NA,4.4740720001116413e-4,NA,NA,NA,NA,NA,NA,1.1584596987896544e-7,NA,NA,0.9995524769540189
BTS_spring_allbox_effic1,62,Long_rough_dab,sizebin2,10000000,NA,0.0026137270104182046,NA,NA,NA,NA,NA,1.3068274599309008e-4,0.0013397932677588994,NA,NA,0.9959157969758298
BTS_spring_allbox_effic1,62,Long_rough_dab,sizebin3,10000000,NA,0.004676248567682693,NA,NA,NA,NA,NA,0.003103829704429016,0.006997243543824793,NA,NA,0.9852226781840635
BTS_spring_allbox_effic1,62,Long_rough_dab,sizebin4,10000000,NA,0.004765804861180441,NA,NA,NA,NA,NA,0.007474863075680564,0.007442416198081451,NA,NA,0.9803169158650575
BTS_spring_allbox_effic1,62,Long_rough_dab,sizebin5,10000000,NA,0.004436702897328261,NA,NA,NA,NA,NA,0.0069623566481833475,0.006697464094698259,NA,NA,0.9819034763597901
BTS_spring_allbox_effic1,63,Long_rough_dab,sizebin1,10000000,NA,5.225646293158495e-4,NA,NA,NA,NA,NA,NA,1.2177245824822974e-7,NA,NA,0.9994773135982259
BTS_spring_allbox_effic1,63,Long_rough_dab,sizebin2,10000000,NA,0.00330820082720557,NA,NA,NA,NA,NA,1.255098336808459e-4,0.0014441199875350125,NA,NA,0.9951221693515786
BTS_spring_allbox_effic1,63,Long_rough_dab,sizebin3,10000000,NA,0.005149153992870773,NA,NA,NA,NA,NA,0.0033078173882780644,0.007470398566389671,NA,NA,0.9840726300524615
BTS_spring_allbox_effic1,63,Long_rough_dab,sizebin4,10000000,NA,0.005245234811955647,NA,NA,NA,NA,NA,0.008072502584332248,0.007929320466120021,NA,NA,0.9787529421375921
BTS_spring_allbox_effic1,63,Long_rough_dab,sizebin5,10000000,NA,0.004887342472485308,NA,NA,NA,NA,NA,0.007498540968749348,0.007153803068220497,NA,NA,0.9804603134905449
BTS_spring_allbox_effic1,64,Long_rough_dab,sizebin1,10000000,NA,5.243052963569737e-4,NA,NA,NA,NA,NA,NA,1.3792401576541125e-7,NA,NA,0.9994755567796273
BTS_spring_allbox_effic1,64,Long_rough_dab,sizebin2,10000000,NA,0.0036593383915612294,NA,NA,NA,NA,NA,1.2697239995177438e-4,0.0014165521737566887,NA,NA,0.9947971370347303
BTS_spring_allbox_effic1,64,Long_rough_dab,sizebin3,10000000,NA,0.004822113195862741,NA,NA,NA,NA,NA,0.0033760230688895192,0.007233412060798516,NA,NA,0.9845684516744492
BTS_spring_allbox_effic1,64,Long_rough_dab,sizebin4,10000000,NA,0.004959056967054755,NA,NA,NA,NA,NA,0.008215004109122485,0.00766474573485251,NA,NA,0.9791611931889702
BTS_spring_allbox_effic1,64,Long_rough_dab,sizebin5,10000000,NA,0.004573042578649954,NA,NA,NA,NA,NA,0.0075548164664435945,0.006929679474346917,NA,NA,0.9809424614805595
BTS_spring_allbox_effic1,65,Long_rough_dab,sizebin1,10000000,NA,3.4454105178814866e-4,NA,NA,NA,NA,NA,NA,9.428031998636437e-8,NA,NA,0.9996553646678918
BTS_spring_allbox_effic1,65,Long_rough_dab,sizebin2,10000000,NA,0.002885135286096135,NA,NA,NA,NA,NA,1.1837258663457772e-4,0.0014294728264669927,NA,NA,0.9955670193008023
BTS_spring_allbox_effic1,65,Long_rough_dab,sizebin3,10000000,NA,0.003799861202867015,NA,1.1486531629120515e-4,NA,NA,NA,0.0033469725711839917,0.007212314473071094,NA,NA,0.9855259864365867
BTS_spring_allbox_effic1,65,Long_rough_dab,sizebin4,10000000,NA,0.0038992960188388402,NA,3.589852872802903e-4,NA,NA,NA,0.00827395969642914,0.007677789121037418,NA,NA,0.9797899698764143
BTS_spring_allbox_effic1,65,Long_rough_dab,sizebin5,10000000,NA,0.003555781131938448,NA,3.457806778369218e-4,NA,NA,NA,0.007623664776794777,0.0069061841507041455,NA,NA,0.9815685892627257
BTS_spring_allbox_effic1,66,Long_rough_dab,sizebin1,10000000,NA,3.4134539797769274e-4,NA,NA,NA,NA,NA,NA,1.5832567361271257e-7,NA,NA,0.9996584962763487
BTS_spring_allbox_effic1,66,Long_rough_dab,sizebin2,10000000,NA,0.0020733962977735046,NA,NA,NA,NA,NA,1.0544324430550798e-4,0.0016092923567277595,NA,NA,0.9962118681011932
BTS_spring_allbox_effic1,66,Long_rough_dab,sizebin3,10000000,NA,0.002793140390881614,NA,NA,NA,NA,NA,0.003407997935354758,0.008201853540676114,NA,NA,0.9855970081330875
BTS_spring_allbox_effic1,66,Long_rough_dab,sizebin4,10000000,NA,0.00286554031918269,NA,NA,NA,NA,NA,0.008572710817848389,0.008730074175139907,NA,NA,0.9798316746878291
BTS_spring_allbox_effic1,66,Long_rough_dab,sizebin5,10000000,NA,0.002591687887540348,NA,NA,NA,NA,NA,0.007854645565357681,0.0077936290374852855,NA,NA,0.9817600375096167
BTS_spring_allbox_effic1,67,Long_rough_dab,sizebin1,10000000,NA,5.123467933238183e-4,NA,NA,NA,NA,NA,NA,9.252179804308249e-8,NA,NA,0.9994875606848781
BTS_spring_allbox_effic1,67,Long_rough_dab,sizebin2,10000000,NA,0.002384192684767741,NA,NA,NA,NA,NA,9.394243102058613e-5,0.0015848899595749442,NA,NA,0.9959369749246367
BTS_spring_allbox_effic1,67,Long_rough_dab,sizebin3,10000000,NA,0.003076803009274271,NA,NA,NA,NA,NA,0.0032310298389649213,0.008074024083437832,NA,NA,0.985618143068323
BTS_spring_allbox_effic1,67,Long_rough_dab,sizebin4,10000000,NA,0.003195989533425607,NA,NA,NA,NA,NA,0.008101949036339736,0.008524361062180071,NA,NA,0.9801777003680546
BTS_spring_allbox_effic1,67,Long_rough_dab,sizebin5,10000000,NA,0.002893710412740603,NA,NA,NA,NA,NA,0.007418440431601273,0.0077195925664290885,NA,NA,0.981968256589229
BTS_spring_allbox_effic1,68,Long_rough_dab,sizebin1,10000000,NA,4.8341803765050207e-4,NA,NA,NA,NA,NA,NA,1.284530300010768e-7,NA,NA,0.9995164535093195
BTS_spring_allbox_effic1,68,Long_rough_dab,sizebin2,10000000,NA,0.0034341562769880985,NA,NA,NA,NA,NA,9.72777784972948e-5,0.0014509455146646231,NA,NA,0.99501762042985
BTS_spring_allbox_effic1,68,Long_rough_dab,sizebin3,10000000,NA,0.004436933375157647,NA,NA,NA,NA,NA,0.003021164434743549,0.007468547340544369,NA,NA,0.9850733548495544
BTS_spring_allbox_effic1,68,Long_rough_dab,sizebin4,10000000,NA,0.004561969409859581,NA,NA,NA,NA,NA,0.007693249828603378,0.007896616449138225,NA,NA,0.9798481643123989
BTS_spring_allbox_effic1,68,Long_rough_dab,sizebin5,10000000,NA,0.004161389781101453,NA,NA,NA,NA,NA,0.007069424052867381,0.007066889176279567,NA,NA,0.9817022969897516
BTS_spring_allbox_effic1,69,Long_rough_dab,sizebin1,10000000,NA,3.936370725188636e-4,NA,NA,NA,NA,NA,NA,1.2731660039329162e-7,NA,NA,0.9996062356108807
BTS_spring_allbox_effic1,69,Long_rough_dab,sizebin2,10000000,NA,0.002527987870718918,NA,NA,NA,NA,NA,1.1408250957674843e-4,0.0012985988795147251,NA,NA,0.9960593307401896
BTS_spring_allbox_effic1,69,Long_rough_dab,sizebin3,10000000,NA,0.003358278644886465,NA,NA,NA,NA,NA,0.0029545033909956797,0.006743410397726036,NA,NA,0.9869438075663918
BTS_spring_allbox_effic1,69,Long_rough_dab,sizebin4,10000000,NA,0.003482378372232495,NA,NA,NA,NA,NA,0.007222262134329042,0.007185814278755424,NA,NA,0.9821095452146831
BTS_spring_allbox_effic1,69,Long_rough_dab,sizebin5,10000000,NA,0.003135556897017763,NA,NA,NA,NA,NA,0.006478178664049181,0.0063687044137729154,NA,NA,0.9840175600251602
BTS_spring_allbox_effic1,70,Long_rough_dab,sizebin1,10000000,NA,6.42055727358581e-4,NA,NA,NA,NA,NA,NA,1.2345933099244704e-7,NA,NA,0.9993578208133104
BTS_spring_allbox_effic1,70,Long_rough_dab,sizebin2,10000000,NA,0.0028827408266390592,NA,NA,NA,NA,NA,9.960688932118348e-5,0.0014018973081658527,NA,NA,0.995615754975874
BTS_spring_allbox_effic1,70,Long_rough_dab,sizebin3,10000000,NA,0.0037909368800447206,NA,NA,NA,NA,NA,0.0029344884796466755,0.00727055643465874,NA,NA,0.9860040182056499
BTS_spring_allbox_effic1,70,Long_rough_dab,sizebin4,10000000,NA,0.00393453076654503,NA,NA,NA,NA,NA,0.007213675566088921,0.007721655513126829,NA,NA,0.9811301381542392
BTS_spring_allbox_effic1,70,Long_rough_dab,sizebin5,10000000,NA,0.003540429680768282,NA,NA,NA,NA,NA,0.006475732881351316,0.006868712315640089,NA,NA,0.9831151251222403
BTS_spring_allbox_effic1,71,Long_rough_dab,sizebin1,10000000,NA,5.751984746907221e-4,NA,NA,NA,NA,NA,NA,2.0956291668921665e-7,NA,NA,0.9994245919623926
BTS_spring_allbox_effic1,71,Long_rough_dab,sizebin2,10000000,NA,0.004269097164659751,NA,NA,NA,NA,NA,1.1305009291366112e-4,0.0015008178913061537,NA,NA,0.9941170348511205
BTS_spring_allbox_effic1,71,Long_rough_dab,sizebin3,10000000,NA,0.005654690953345174,NA,NA,NA,NA,NA,0.0028789928180650197,0.007547450717798282,NA,NA,0.9839188655107916
BTS_spring_allbox_effic1,71,Long_rough_dab,sizebin4,10000000,NA,0.005821595048072112,NA,NA,NA,NA,NA,0.006915663729270982,0.008001971216619956,NA,NA,0.979260770006037
BTS_spring_allbox_effic1,71,Long_rough_dab,sizebin5,10000000,NA,0.00536524498400313,NA,NA,NA,NA,NA,0.006241434494647793,0.007165287445655781,NA,NA,0.9812280330756933
BTS_spring_allbox_effic1,72,Long_rough_dab,sizebin1,10000000,NA,3.6490607991047447e-4,NA,NA,NA,NA,NA,NA,1.553666585550918e-7,NA,NA,0.999634938553431
BTS_spring_allbox_effic1,72,Long_rough_dab,sizebin2,10000000,NA,0.0027669482469778067,NA,NA,NA,NA,NA,9.867430043678469e-5,0.0014615534040442774,NA,NA,0.9956728240485412
BTS_spring_allbox_effic1,72,Long_rough_dab,sizebin3,10000000,NA,0.0037526005836244153,NA,NA,NA,NA,NA,0.002017168141039977,0.007506871840547872,NA,NA,0.9867233594347877
BTS_spring_allbox_effic1,72,Long_rough_dab,sizebin4,10000000,NA,0.003886916984111886,NA,NA,NA,NA,NA,0.004647048011952229,0.00794507933449452,NA,NA,0.9835209556694413
BTS_spring_allbox_effic1,72,Long_rough_dab,sizebin5,10000000,NA,0.0035117774473201616,NA,NA,NA,NA,NA,0.004343995203422405,0.007123409622082694,NA,NA,0.9850208177271748
BTS_spring_allbox_effic1,73,Long_rough_dab,sizebin1,10000000,NA,2.852086652621378e-4,NA,NA,NA,NA,NA,NA,1.28065347797833e-7,NA,NA,0.9997146632693901
BTS_spring_allbox_effic1,73,Long_rough_dab,sizebin2,10000000,NA,0.0011374861676566306,NA,NA,NA,NA,NA,7.577192962300634e-5,0.0014619400006662838,NA,NA,0.9973248019020541
BTS_spring_allbox_effic1,73,Long_rough_dab,sizebin3,10000000,NA,0.0018858656164829353,NA,NA,NA,NA,NA,0.0020996178578733633,0.007545735816958275,NA,NA,0.9884687807086854
BTS_spring_allbox_effic1,73,Long_rough_dab,sizebin4,10000000,NA,0.0018859526521088246,NA,NA,NA,NA,NA,0.005245690833812721,0.007982325290155183,NA,NA,0.9848860312239233
BTS_spring_allbox_effic1,73,Long_rough_dab,sizebin5,10000000,NA,0.0018658717217746935,NA,NA,NA,NA,NA,0.004990856599320631,0.007172828569360136,NA,NA,0.9859704431095445
BTS_spring_allbox_effic1,74,Long_rough_dab,sizebin1,10000000,NA,3.8630643438925465e-4,NA,NA,NA,NA,NA,NA,1.4094367119589325e-7,NA,NA,0.9996135526219395
BTS_spring_allbox_effic1,74,Long_rough_dab,sizebin2,10000000,NA,0.002027670989102159,NA,NA,NA,NA,NA,7.719798504268834e-5,0.0014136254513743517,NA,NA,0.9964815055744808
BTS_spring_allbox_effic1,74,Long_rough_dab,sizebin3,10000000,NA,0.0035852207211473433,NA,NA,NA,NA,NA,0.0020910023771129565,0.007421586392176332,NA,NA,0.9869021905095634
BTS_spring_allbox_effic1,74,Long_rough_dab,sizebin4,10000000,NA,0.0035865985719581955,NA,NA,NA,NA,NA,0.005273068897223573,0.00787434726688936,NA,NA,0.9832659852639288
BTS_spring_allbox_effic1,74,Long_rough_dab,sizebin5,10000000,NA,0.003510520328057572,NA,NA,NA,NA,NA,0.004967548166063974,0.007066024192623907,NA,NA,0.9844559073132545
BTS_spring_allbox_effic1,75,Long_rough_dab,sizebin1,10000000,NA,3.159887350481362e-4,NA,NA,NA,NA,NA,NA,6.479837994324209e-8,NA,NA,0.9996839464665719
BTS_spring_allbox_effic1,75,Long_rough_dab,sizebin2,10000000,NA,0.0026626419215325945,NA,NA,NA,NA,NA,9.491108641559701e-5,0.0014082607008220763,NA,NA,0.9958341862912298
BTS_spring_allbox_effic1,75,Long_rough_dab,sizebin3,10000000,NA,0.005210757406639223,NA,NA,NA,NA,NA,0.002148232952626081,0.007499106743754699,NA,NA,0.98514190289698
BTS_spring_allbox_effic1,75,Long_rough_dab,sizebin4,10000000,NA,0.005304862253703177,NA,NA,NA,NA,NA,0.005267316875631485,0.007949451731427764,NA,NA,0.9814783691392376
BTS_spring_allbox_effic1,75,Long_rough_dab,sizebin5,10000000,NA,0.0050106529550448115,NA,NA,NA,NA,NA,0.004880735756302374,0.007111668318756762,NA,NA,0.982996942969896
BTS_spring_allbox_effic1,76,Long_rough_dab,sizebin1,10000000,NA,2.6052973204774156e-4,NA,NA,NA,NA,NA,NA,1.3800738561556494e-7,NA,NA,0.9997393322605667
BTS_spring_allbox_effic1,76,Long_rough_dab,sizebin2,10000000,NA,0.0016971416755817781,NA,NA,NA,NA,NA,1.1488080943678638e-4,0.0014659619896206005,NA,NA,0.9967220155253609
BTS_spring_allbox_effic1,76,Long_rough_dab,sizebin3,10000000,NA,0.0034148399176034687,NA,1.8644847646497113e-4,NA,NA,NA,0.00241745366044817,0.007874631174657969,NA,NA,0.9861066267708254
BTS_spring_allbox_effic1,76,Long_rough_dab,sizebin4,10000000,NA,0.0035148783605499024,NA,5.73826249604478e-4,NA,NA,NA,0.0057101151277935205,0.008373831630907328,NA,NA,0.9818273486311447
BTS_spring_allbox_effic1,76,Long_rough_dab,sizebin5,10000000,NA,0.003247151514519135,NA,5.38282086294351e-4,NA,NA,NA,0.005243819603552172,0.007486766106331614,NA,NA,0.9834839806893028
BTS_spring_allbox_effic1,77,Long_rough_dab,sizebin1,10000000,NA,5.074752988358395e-4,NA,NA,NA,NA,NA,NA,1.8400557830862293e-7,NA,NA,0.9994923406955859
BTS_spring_allbox_effic1,77,Long_rough_dab,sizebin2,10000000,NA,0.0022202969974779246,NA,NA,NA,NA,NA,8.742848743992861e-5,0.0015392166896955196,NA,NA,0.9961530578253867
BTS_spring_allbox_effic1,77,Long_rough_dab,sizebin3,10000000,NA,0.00378387130277229,NA,NA,NA,NA,NA,0.002175638553071559,0.008155070037583936,NA,NA,0.9858854201065722
BTS_spring_allbox_effic1,77,Long_rough_dab,sizebin4,10000000,NA,0.003913170976902248,NA,NA,NA,NA,NA,0.005291053421661959,0.008692012054772292,NA,NA,0.9821037635466635
BTS_spring_allbox_effic1,77,Long_rough_dab,sizebin5,10000000,NA,0.003585482302135702,NA,NA,NA,NA,NA,0.004824312880402031,0.00778274085866087,NA,NA,0.9838074639588014
BTS_spring_allbox_effic1,78,Long_rough_dab,sizebin1,10000000,NA,5.031972488069609e-4,NA,NA,NA,NA,NA,NA,1.6934590497633929e-7,NA,NA,0.999496633405288
BTS_spring_allbox_effic1,78,Long_rough_dab,sizebin2,10000000,NA,0.0038013534978024216,NA,NA,NA,NA,NA,8.746532005339717e-5,0.0016389338903135232,NA,NA,0.9944722472918307
BTS_spring_allbox_effic1,78,Long_rough_dab,sizebin3,10000000,NA,0.0051367047172209135,NA,NA,NA,NA,NA,0.0021292649779527544,0.008553857388017248,NA,NA,0.984180172916809
BTS_spring_allbox_effic1,78,Long_rough_dab,sizebin4,10000000,NA,0.005295363728950056,NA,NA,NA,NA,NA,0.005006740902190263,0.009120332553425111,NA,NA,0.9805775628154346
BTS_spring_allbox_effic1,78,Long_rough_dab,sizebin5,10000000,NA,0.004862977268158712,NA,NA,NA,NA,NA,0.004527544634997658,0.008195330839596015,NA,NA,0.9824141472572476
BTS_spring_allbox_effic1,79,Long_rough_dab,sizebin1,10000000,NA,5.359091025027883e-4,NA,NA,NA,NA,NA,NA,1.4902478486316721e-7,NA,NA,0.9994639418727124
BTS_spring_allbox_effic1,79,Long_rough_dab,sizebin2,10000000,NA,0.0030084092480974875,NA,NA,NA,NA,NA,8.992984408662847e-5,0.001638579221847084,NA,NA,0.9952630816859688
BTS_spring_allbox_effic1,79,Long_rough_dab,sizebin3,10000000,NA,0.004014596176941206,NA,NA,NA,NA,NA,0.002082513628241364,0.00859795558866611,NA,NA,0.9853049346061513
BTS_spring_allbox_effic1,79,Long_rough_dab,sizebin4,10000000,NA,0.004170982626368427,NA,NA,NA,NA,NA,0.0049027194290223435,0.009084950619514918,NA,NA,0.9818413473250943
BTS_spring_allbox_effic1,79,Long_rough_dab,sizebin5,10000000,NA,0.003795881486675937,NA,NA,NA,NA,NA,0.004394757492069842,0.008216374505672383,NA,NA,0.9835929865155818
BTS_spring_allbox_effic1,80,Long_rough_dab,sizebin1,10000000,NA,6.898493401584917e-4,NA,NA,NA,NA,NA,NA,1.316717519114747e-7,NA,NA,0.9993100189880896
BTS_spring_allbox_effic1,80,Long_rough_dab,sizebin2,10000000,NA,0.0034997508518833627,NA,NA,NA,NA,NA,9.165917626320241e-5,0.0016504104871263605,NA,NA,0.9947581794847271
BTS_spring_allbox_effic1,80,Long_rough_dab,sizebin3,10000000,NA,0.004622008361035545,NA,NA,NA,NA,NA,0.0019143091793745414,0.008619805812902061,NA,NA,0.9848438766466878
BTS_spring_allbox_effic1,80,Long_rough_dab,sizebin4,10000000,NA,0.0047674252695964,NA,NA,NA,NA,NA,0.004450041641230486,0.009169616186641997,NA,NA,0.9816129169025312
BTS_spring_allbox_effic1,80,Long_rough_dab,sizebin5,10000000,NA,0.004340614164231371,NA,NA,NA,NA,NA,0.003971464588405043,0.008298513706330644,NA,NA,0.983389407541033
BTS_spring_allbox_effic1,81,Long_rough_dab,sizebin1,10000000,NA,5.738462322693723e-4,NA,NA,NA,NA,NA,NA,1.3714933259378375e-7,NA,NA,0.999426016618398
BTS_spring_allbox_effic1,81,Long_rough_dab,sizebin2,10000000,NA,0.0039282190987192985,NA,NA,NA,NA,NA,8.134109896740452e-5,0.0015999072620602997,NA,NA,0.994390532540253
BTS_spring_allbox_effic1,81,Long_rough_dab,sizebin3,10000000,NA,0.005233105868594478,NA,NA,NA,NA,NA,0.001659406522145861,0.008410488825731732,NA,NA,0.9846969987835279
BTS_spring_allbox_effic1,81,Long_rough_dab,sizebin4,10000000,NA,0.005446199900224294,NA,NA,NA,NA,NA,0.00379094050628204,0.008897382510501747,NA,NA,0.9818654770829919
BTS_spring_allbox_effic1,81,Long_rough_dab,sizebin5,10000000,NA,0.004997116274985513,NA,NA,NA,NA,NA,0.003352737806420596,0.008016703020008372,NA,NA,0.9836334428985856
BTS_spring_allbox_effic1,82,Long_rough_dab,sizebin1,10000000,NA,4.4237295699242553e-4,NA,NA,NA,NA,NA,NA,9.202122426995588e-8,NA,NA,0.9995575350217833
BTS_spring_allbox_effic1,82,Long_rough_dab,sizebin2,10000000,NA,0.002999489436665461,NA,NA,NA,NA,NA,6.713098983419653e-5,0.0016033596479133353,NA,NA,0.995330019925587
BTS_spring_allbox_effic1,82,Long_rough_dab,sizebin3,10000000,NA,0.0040503908808255185,NA,NA,NA,NA,NA,0.0014121558569541257,0.008450811764438728,NA,NA,0.9860866414977816
BTS_spring_allbox_effic1,82,Long_rough_dab,sizebin4,10000000,NA,0.004236593369347735,NA,NA,NA,NA,NA,0.0031763541990087515,0.008955329350911647,NA,NA,0.9836317230807319
BTS_spring_allbox_effic1,82,Long_rough_dab,sizebin5,10000000,NA,0.0038311077883634525,NA,NA,NA,NA,NA,0.0027868071888831683,0.008062640876683631,NA,NA,0.9853194441460698
BTS_spring_allbox_effic1,83,Long_rough_dab,sizebin1,10000000,NA,6.768338935864073e-4,NA,NA,NA,NA,NA,NA,1.5170694884952735e-7,NA,NA,0.9993230143994647
BTS_spring_allbox_effic1,83,Long_rough_dab,sizebin2,10000000,NA,0.002970787412922376,NA,NA,NA,NA,NA,5.0584621400855734e-5,0.0017698537623967014,NA,NA,0.99520877420328
BTS_spring_allbox_effic1,83,Long_rough_dab,sizebin3,10000000,NA,0.0039999091761781305,NA,NA,NA,NA,NA,0.0011543443497500114,0.009273337553866815,NA,NA,0.985572408920205
BTS_spring_allbox_effic1,83,Long_rough_dab,sizebin4,10000000,NA,0.004198902314348072,NA,NA,NA,NA,NA,0.0026078784798947785,0.009829466629938263,NA,NA,0.9833637525758189
BTS_spring_allbox_effic1,83,Long_rough_dab,sizebin5,10000000,NA,0.0037985290454929208,NA,NA,NA,NA,NA,0.0022816749964748367,0.008805555622447095,NA,NA,0.9851142403355851
BTS_spring_allbox_effic1,84,Long_rough_dab,sizebin1,10000000,NA,5.900598604013373e-4,NA,NA,NA,NA,NA,NA,1.3079024097825134e-7,NA,NA,0.9994098093493576
BTS_spring_allbox_effic1,84,Long_rough_dab,sizebin2,10000000,NA,0.004221778919376244,NA,NA,NA,NA,NA,3.8370240058976034e-5,0.0017428990412032652,NA,NA,0.9939969517993615
BTS_spring_allbox_effic1,84,Long_rough_dab,sizebin3,10000000,NA,0.0056478475052615055,NA,NA,NA,NA,NA,9.053732853397058e-4,0.009134732724392304,NA,NA,0.9843120464850065
