species,year,sizebin1,sizebin2,sizebin3,sizebin4,sizebin5
Polar_cod,48,NA,1488,76795,21678,36
Polar_cod,49,NA,1263,75451,23236,45
Polar_cod,50,NA,1554,75717,22685,43
Polar_cod,51,NA,1431,76085,22445,40
Polar_cod,52,NA,2037,76644,21275,38
Polar_cod,53,NA,1876,77136,20944,40
Polar_cod,54,NA,1782,77748,20429,35
Polar_cod,55,NA,1405,77259,21303,37
Polar_cod,56,NA,1338,76238,22380,41
Polar_cod,57,NA,1015,76186,22759,39
Polar_cod,58,NA,1654,75715,22592,38
Polar_cod,59,NA,2261,76339,21357,39
Polar_cod,60,NA,1302,76636,22015,38
Polar_cod,61,NA,1697,75981,22277,44
Polar_cod,62,NA,1852,76903,21198,43
Polar_cod,63,NA,1702,77531,20724,37
Polar_cod,64,NA,1758,78137,20067,34
Polar_cod,65,NA,1403,77797,20766,30
Polar_cod,66,NA,1685,77277,20996,31
Polar_cod,67,NA,1262,75678,23018,42
Polar_cod,68,NA,1666,75596,22691,42
Polar_cod,69,NA,1719,76944,21288,36
Polar_cod,70,NA,1536,76158,22258,42
Polar_cod,71,NA,2119,76762,21072,40
Polar_cod,72,NA,1712,77651,20594,39
Polar_cod,73,NA,1456,77471,21027,39
Polar_cod,74,NA,1837,77665,20465,33
Polar_cod,75,NA,1161,77006,21795,37
Polar_cod,76,NA,1876,76872,21220,35
Polar_cod,77,NA,2258,77216,20492,35
Polar_cod,78,NA,1952,78130,19881,35
Polar_cod,79,NA,1782,78221,19957,33
Polar_cod,80,NA,1614,77728,20614,38
Polar_cod,81,NA,1648,78148,20171,30
Polar_cod,82,NA,1209,77431,21320,35
Polar_cod,83,NA,1598,76658,21698,35
Polar_cod,84,NA,1470,76692,21799,33
Polar_cod,85,NA,1071,74784,24098,44
Polar_cod,86,NA,1406,74309,24237,48
Polar_cod,87,NA,1800,75258,22894,43
Polar_cod,88,NA,1546,75946,22457,45
Polar_cod,89,NA,1709,76499,21744,42
Polar_cod,90,NA,1604,76834,21519,40
Polar_cod,91,NA,1340,76966,21657,35
Polar_cod,92,NA,1499,76143,22316,43
Polar_cod,93,NA,1730,76688,21540,38
Polar_cod,94,NA,1173,76522,22263,36
Polar_cod,95,NA,1690,75570,22688,42
Polar_cod,96,NA,1837,75999,22112,41
Polar_cod,97,NA,2040,77088,20830,39
Polar_cod,98,NA,1460,77181,21313,39
Polar_cod,99,NA,1037,76786,22125,39
Polar_cod,100,NA,1131,75921,22899,38
Polar_cod,101,NA,1799,75524,22633,41
Polar_cod,102,NA,1854,76190,21911,43
Polar_cod,103,NA,2398,77763,19795,32
Polar_cod,104,NA,1697,77578,20684,41
Polar_cod,105,NA,1528,77383,21050,40
Polar_cod,106,NA,951,76941,22061,40
Polar_cod,107,NA,1685,76963,21308,32
Polar_cod,108,NA,1630,77152,21184,32
Polar_cod,109,NA,1665,76413,21881,34
Polar_cod,110,NA,1180,75290,23479,43
Polar_cod,111,NA,1405,74887,23654,47
Polar_cod,112,NA,1995,75494,22466,45
Polar_cod,113,NA,2045,77568,20338,39
Polar_cod,114,NA,1562,78401,20000,34
Polar_cod,115,NA,1601,78274,20087,31
Polar_cod,116,NA,1774,77108,21075,36
Polar_cod,117,NA,1685,77234,21043,36
Polar_cod,118,NA,1655,77256,21045,40
Polar_cod,119,NA,1917,77841,20198,32
Polar_cod,120,NA,1790,77331,20839,36
Polar_cod,121,NA,1465,76758,21729,42
Polar_cod,122,NA,1391,76730,21839,40
Polar_cod,123,NA,1716,77081,21170,33
Polar_cod,124,NA,1610,76818,21534,37
Polar_cod,125,NA,1547,76463,21948,39
Polar_cod,126,NA,1644,76619,21693,38
Polar_cod,127,NA,1222,76281,22457,41
Polar_cod,128,NA,1859,76093,21997,43
Polar_cod,129,NA,1574,76632,21749,39
Polar_cod,130,NA,1939,77349,20665,34
Polar_cod,131,NA,1842,77669,20453,35
Polar_cod,132,NA,1492,77212,21252,39
Polar_cod,133,NA,1204,76890,21856,39
Polar_cod,134,NA,1417,76192,22351,39
Polar_cod,135,NA,1583,76096,22278,41
Polar_cod,136,NA,1748,76518,21687,37
Polar_cod,137,NA,1931,76477,21548,40
Polar_cod,138,NA,1342,76901,21710,38
Polar_cod,139,NA,1059,75663,23231,45
Polar_cod,140,NA,1297,75460,23200,43
Polar_cod,141,NA,1500,75781,22673,40
Polar_cod,142,NA,2098,76526,21340,36
Polar_cod,143,NA,1528,76513,21923,37
Polar_cod,144,NA,1901,76598,21451,42
Redfish,1,7340,90425,1883,342,NA
Redfish,2,1,94929,4414,651,NA
Redfish,3,1,91226,8019,747,NA
Redfish,4,7,89795,9443,741,NA
Redfish,5,8,88176,10867,938,NA
Redfish,6,29,87649,11143,1175,NA
Redfish,7,230,88215,9988,1568,2
Redfish,8,739,88288,8868,2097,5
Redfish,9,1509,87135,8522,2810,13
Redfish,10,5110,83619,7612,3623,33
Redfish,11,9840,79845,6194,4050,57
Redfish,12,11266,78020,5730,4878,104
Redfish,13,24322,65787,4689,5052,146
Redfish,14,18671,71636,4187,5295,205
Redfish,15,19045,71348,3846,5505,249
Redfish,16,18242,72286,3765,5431,270
Redfish,17,13578,76333,4234,5556,295
Redfish,18,24142,66820,3411,5336,291
Redfish,19,12716,78425,3265,5310,284
Redfish,20,14136,76873,3349,5352,289
Redfish,21,11329,79319,3683,5379,282
Redfish,22,11641,78525,3942,5604,285
Redfish,23,7773,82593,3829,5522,275
Redfish,24,6685,83362,4180,5512,258
Redfish,25,10339,79438,4334,5622,257
Redfish,26,1532,86616,5610,5959,272
Redfish,27,4248,83968,5407,6102,270
Redfish,28,16870,72106,4640,6106,270
Redfish,29,6931,82441,4295,6060,262
Redfish,30,16661,73098,3949,6024,262
Redfish,31,16309,73359,3840,6216,268
Redfish,32,19626,70376,3467,6254,264
Redfish,33,11806,78815,3202,5925,248
Redfish,34,6698,82787,4017,6234,261
Redfish,35,6058,83685,3958,6036,250
Redfish,36,11993,77566,4104,6081,252
Redfish,37,15688,73776,4121,6158,253
Redfish,38,12524,77561,3626,6030,248
Redfish,39,6494,82672,4370,6208,254
Redfish,40,8074,81037,4452,6178,250
Redfish,41,5143,82463,5694,6430,261
Redfish,42,14093,74486,4773,6377,264
Redfish,43,20152,68986,4297,6300,260
Redfish,44,44633,45256,3626,6221,252
Redfish,45,21580,67866,3949,6339,260
Redfish,46,21986,67895,3463,6388,258
Redfish,47,6834,82332,4097,6470,261
Redfish,48,21772,67886,3641,6435,259
Redfish,49,19723,70416,3447,6155,252
Redfish,50,25529,64082,3601,6515,265
Redfish,51,16403,73300,3638,6390,259
Redfish,52,24383,65543,3538,6279,248
Redfish,53,13653,76600,3287,6211,243
Redfish,54,13212,76650,3692,6205,240
Redfish,55,7323,82191,4101,6143,231
Redfish,56,7523,80748,5121,6366,239
Redfish,57,5270,82582,5536,6369,241
Redfish,58,9039,78241,5741,6716,258
Redfish,59,27235,61272,4772,6471,249
Redfish,60,23095,65572,4605,6479,244
Redfish,61,18158,70798,4355,6429,247
Redfish,62,14668,73368,5049,6652,258
Redfish,63,18553,70505,4347,6342,251
Redfish,64,33958,55618,4004,6173,241
Redfish,65,17908,70774,4726,6331,249
Redfish,66,31427,58228,3981,6120,235
Redfish,67,9039,79949,4468,6293,240
Redfish,68,17815,71676,4083,6177,239
Redfish,69,25122,64530,3998,6105,236
Redfish,70,27992,62468,3330,5976,229
Redfish,71,3442,84793,5115,6396,246
Redfish,72,3047,85166,5257,6281,244
Redfish,73,4449,83414,5576,6316,241
Redfish,74,5241,81987,6003,6518,253
Redfish,75,16651,71491,5233,6372,244
Redfish,76,13088,76206,4368,6093,236
Redfish,77,15318,73551,4609,6269,250
Redfish,78,20100,69438,4011,6193,246
Redfish,79,10321,78523,4577,6324,252
Redfish,80,18396,71418,3804,6123,246
Redfish,81,12149,77553,3857,6188,251
Redfish,82,16125,73586,3945,6093,246
Redfish,83,8409,80915,4099,6311,258
Redfish,84,21341,68588,3687,6130,252
Redfish,85,1913,85852,5481,6482,260
Redfish,86,15964,72775,4737,6267,250
Redfish,87,6876,81761,4818,6287,251
Redfish,88,7868,80889,4742,6242,251
Redfish,89,8826,80175,4578,6179,247
Redfish,90,9318,79472,4640,6315,252
Redfish,91,21727,67575,4251,6192,246
Redfish,92,5115,83309,4885,6421,257
Redfish,93,6802,81400,5028,6497,259
Redfish,94,8953,79447,4973,6359,260
Redfish,95,14858,73711,4643,6514,269
Redfish,96,9302,79461,4442,6514,270
Redfish,97,15212,74181,4046,6290,258
Redfish,98,4585,84188,4544,6405,267
Redfish,99,2130,85795,5299,6497,271
Redfish,100,7442,80323,5576,6389,262
Redfish,101,14188,74028,5142,6377,259
Redfish,102,4184,84025,5119,6403,261
Redfish,103,5542,81943,5705,6535,268
Redfish,104,7089,80580,5525,6534,265
Redfish,105,8109,79670,5589,6377,253
Redfish,106,6055,81439,5619,6617,268
Redfish,107,1621,85150,6324,6635,267
Redfish,108,1184,84454,7261,6827,271
Redfish,109,3175,82557,7353,6645,261
Redfish,110,4793,81442,6721,6765,266
Redfish,111,2892,82968,7008,6852,271
Redfish,112,254,85623,7106,6741,268
Redfish,113,105,84408,7816,7368,294
Redfish,114,620,84758,7210,7106,297
Redfish,115,65,84919,7688,7017,304
Redfish,116,279,84524,7717,7168,304
Redfish,117,74,84433,8109,7060,312
Redfish,118,610,83910,7976,7180,318
Redfish,119,89,84394,8064,7122,323
Redfish,120,516,84137,7861,7162,319
Redfish,121,91,84926,7492,7147,333
Redfish,122,497,84420,7625,7119,329
Redfish,123,36,84686,7840,7088,346
Redfish,124,34,84600,8091,6936,332
Redfish,125,13,83272,8953,7396,353
Redfish,126,32,83632,8590,7377,356
Redfish,127,1177,83200,8031,7235,350
Redfish,128,126,84599,7786,7119,358
Redfish,129,230,84705,7273,7400,379
Redfish,130,127,85785,6620,7077,392
Redfish,131,1385,84411,6549,7245,407
Redfish,132,30,85784,6646,7097,428
Redfish,133,110,85986,6563,6916,426
Redfish,134,116,86192,6574,6676,433
Redfish,135,457,85988,6389,6734,425
Redfish,136,73,86416,6073,6976,460
Redfish,137,25,87502,5575,6471,419
Redfish,138,532,86479,5597,6915,466
Redfish,139,51,88382,4943,6148,475
Redfish,140,186,88342,4715,6269,483
Redfish,141,23,88824,4858,5834,460
Redfish,142,3,86943,6385,6192,472
Redfish,143,186,87443,5645,6235,490
Redfish,144,18,88678,5272,5571,461
Saithe,1,42782,51151,6035,18,NA
Saithe,2,33279,53584,12801,333,NA
Saithe,3,25790,55741,17308,1148,NA
Saithe,4,18935,58725,20110,2212,6
Saithe,5,13228,61575,21796,3361,18
Saithe,6,9817,62773,22454,4886,52
Saithe,7,7448,63321,22831,6295,88
Saithe,8,6230,62450,23476,7687,147
Saithe,9,5095,60815,25043,8822,199
Saithe,10,5181,57272,27127,10128,282
Saithe,11,4634,54702,29517,10776,351
Saithe,12,4455,51146,32154,11737,494
Saithe,13,4334,48889,34119,12100,535
Saithe,14,4659,46455,35490,12805,580
Saithe,15,5243,44529,36268,13380,561
Saithe,16,8604,41239,35594,13997,557
Saithe,17,11935,39277,33924,14347,497
Saithe,18,15230,38440,31239,14610,459
Saithe,19,17976,39439,27811,14328,422
Saithe,20,20841,40601,23953,14104,485
Saithe,21,22762,43526,20355,12835,498
Saithe,22,24712,46015,17363,11420,480
Saithe,23,25857,48866,14956,9848,454
Saithe,24,25852,52116,13315,8311,386
Saithe,25,25046,55392,12263,6948,337
Saithe,26,29666,52987,11545,5502,275
Saithe,27,33960,50618,10806,4372,226
Saithe,28,36354,49784,10157,3498,179
Saithe,29,41252,46820,9180,2602,130
Saithe,30,42077,47313,8407,2089,97
Saithe,31,39587,50426,7909,1962,93
Saithe,32,39805,51230,7240,1650,61
Saithe,33,40576,51189,6648,1523,45
Saithe,34,43104,49243,6298,1314,33
Saithe,35,42955,49540,6231,1221,27
Saithe,36,40107,52548,6199,1101,25
Saithe,37,38257,54097,6566,1040,25
Saithe,38,37188,55091,6719,960,21
Saithe,39,38296,53824,6830,1011,21
Saithe,40,38186,53904,6925,949,22
Saithe,41,34849,56890,7189,1026,16
Saithe,42,31954,58966,7939,1093,18
Saithe,43,31174,59358,8294,1147,17
Saithe,44,31374,58516,8797,1278,21
Saithe,45,30794,58657,9219,1290,20
Saithe,46,31668,56893,9935,1448,24
Saithe,47,31694,56240,10503,1523,26
Saithe,48,31164,55925,11196,1657,31
Saithe,49,31599,54639,11898,1819,32
Saithe,50,32751,52828,12376,1990,35
Saithe,51,34545,50731,12515,2151,39
Saithe,52,34826,50651,12215,2244,40
Saithe,53,35873,49707,11946,2414,50
Saithe,54,35401,50587,11486,2455,51
Saithe,55,35773,50618,10953,2580,59
Saithe,56,35231,51710,10454,2527,61
Saithe,57,33702,53861,9952,2410,58
Saithe,58,29539,58217,9693,2452,73
Saithe,59,27185,60412,9905,2407,74
Saithe,60,25874,61366,10254,2423,73
Saithe,61,20824,65718,10987,2371,74
Saithe,62,17894,67064,12461,2480,76
Saithe,63,17866,65594,13813,2627,81
Saithe,64,18333,62888,15794,2890,83
Saithe,65,17340,61310,18044,3209,85
Saithe,66,18259,57586,20433,3609,89
Saithe,67,18187,54854,22744,4108,93
Saithe,68,15803,54592,24629,4839,113
Saithe,69,15214,53233,25759,5653,127
Saithe,70,14897,51740,26672,6537,143
Saithe,71,14138,51056,26877,7743,172
Saithe,72,12838,50965,26842,9111,224
Saithe,73,10817,51866,26695,10320,284
Saithe,74,10031,51792,26434,11374,351
Saithe,75,9591,50612,26852,12489,444
Saithe,76,9067,49893,27347,13158,522
Saithe,77,7787,50040,27881,13677,598
Saithe,78,8500,48254,28543,14026,657
Saithe,79,8492,47196,29064,14507,720
Saithe,80,9556,45797,29528,14413,685
Saithe,81,8745,45844,30113,14603,678
Saithe,82,9356,44431,30497,15016,679
Saithe,83,9317,43522,30853,15592,691
Saithe,84,9002,43417,30821,16045,708
Saithe,85,8285,43344,30994,16628,729
Saithe,86,6656,44069,31010,17428,832
Saithe,87,6109,43865,30988,18131,882
Saithe,88,6359,43753,30471,18460,948
Saithe,89,6026,43616,30466,18890,986
Saithe,90,6467,43236,30394,18883,997
Saithe,91,6187,43088,30471,19215,1015
Saithe,92,6855,42586,30534,18997,1020
Saithe,93,6136,42715,30884,19204,1041
Saithe,94,5643,42652,31104,19503,1072
Saithe,95,4651,43499,31447,19307,1076
Saithe,96,4604,42906,32006,19404,1059
Saithe,97,4762,42435,32400,19334,1042
Saithe,98,5256,41852,32329,19502,1035
Saithe,99,5419,41623,32304,19584,1034
Saithe,100,5253,41993,31777,19874,1076
Saithe,101,4929,41847,31872,20195,1137
Saithe,102,4898,41761,31728,20414,1178
Saithe,103,4618,41951,31664,20550,1217
Saithe,104,4502,42032,31580,20633,1240
Saithe,105,4560,42033,31441,20694,1262
Saithe,106,5022,41485,31562,20673,1240
Saithe,107,5459,41227,31475,20595,1220
Saithe,108,5133,41611,31793,20285,1164
Saithe,109,5277,41074,32001,20453,1166
Saithe,110,5321,41117,32131,20259,1152
Saithe,111,5111,41288,32023,20399,1148
Saithe,112,5144,41311,32241,20166,1118
Saithe,113,4303,42149,32090,20316,1123
Saithe,114,4075,42460,32291,20035,1123
Saithe,115,3783,42120,32345,20556,1164
Saithe,116,3361,41987,32438,20926,1265
Saithe,117,3286,41791,32630,21006,1265
Saithe,118,3052,41751,32860,21022,1294
Saithe,119,3409,41482,33041,20774,1276
Saithe,120,3291,41405,33041,20947,1292
Saithe,121,3501,40794,33412,20980,1297
Saithe,122,3058,41372,33186,21027,1329
Saithe,123,2861,41236,33262,21230,1387
Saithe,124,2671,40887,33265,21725,1442
Saithe,125,2843,41003,33224,21486,1422
Saithe,126,2708,40740,33255,21809,1467
Saithe,127,2503,40949,33148,21867,1515
Saithe,128,2577,40602,33083,22162,1557
Saithe,129,2429,40708,33135,22150,1561
Saithe,130,2468,40655,33131,22134,1580
Saithe,131,2325,40897,33048,22116,1591
Saithe,132,2402,40619,33235,22137,1579
Saithe,133,2096,40471,33588,22202,1623
Saithe,134,2182,40248,33490,22399,1652
Saithe,135,2146,40217,33581,22372,1661
Saithe,136,2322,40538,33361,22127,1629
Saithe,137,2337,40051,33618,22341,1635
Saithe,138,2209,40156,33507,22438,1666
Saithe,139,2331,40267,33427,22312,1647
Saithe,140,2209,40142,33431,22515,1675
Saithe,141,2373,40166,33425,22357,1657
Saithe,142,2138,40174,33492,22503,1688
Saithe,143,1853,40551,33377,22478,1715
Saithe,144,1715,40208,33576,22714,1773
