survey,year,species,biomass,cv
BTS_fall_nearbox_qmix_selmix,120,Saithe,266231.1448267518,0.4
BTS_fall_nearbox_qmix_selmix,121,Saithe,194251.2533558914,0.4
BTS_fall_nearbox_qmix_selmix,122,Saithe,449063.55736481515,0.4
BTS_fall_nearbox_qmix_selmix,123,Saithe,179369.24241061835,0.4
BTS_fall_nearbox_qmix_selmix,124,Saithe,354108.81918635365,0.4
BTS_fall_nearbox_qmix_selmix,125,Saithe,436264.31572056137,0.4
BTS_fall_nearbox_qmix_selmix,126,Saithe,235185.32987688313,0.4
BTS_fall_nearbox_qmix_selmix,127,Saithe,152241.64447189574,0.4
BTS_fall_nearbox_qmix_selmix,128,Saithe,158034.5323411171,0.4
BTS_fall_nearbox_qmix_selmix,129,Saithe,432235.5730544841,0.4
BTS_fall_nearbox_qmix_selmix,130,Saithe,745846.5084872576,0.4
BTS_fall_nearbox_qmix_selmix,131,Saithe,711910.6218315228,0.4
BTS_fall_nearbox_qmix_selmix,132,Saithe,453618.11811415915,0.4
BTS_fall_nearbox_qmix_selmix,133,Saithe,235954.66578494324,0.4
BTS_fall_nearbox_qmix_selmix,134,Saithe,570105.1522425605,0.4
BTS_fall_nearbox_qmix_selmix,135,Saithe,518403.39231115434,0.4
BTS_fall_nearbox_qmix_selmix,136,Saithe,406836.8838833556,0.4
BTS_fall_nearbox_qmix_selmix,137,Saithe,487604.6228962744,0.4
BTS_fall_nearbox_qmix_selmix,138,Saithe,686539.6305211867,0.4
BTS_fall_nearbox_qmix_selmix,139,Saithe,359193.90756778663,0.4
BTS_fall_nearbox_qmix_selmix,140,Saithe,433232.3401725097,0.4
BTS_fall_nearbox_qmix_selmix,141,Saithe,240763.10512562588,0.4
BTS_fall_nearbox_qmix_selmix,142,Saithe,835766.346156694,0.4
BTS_fall_nearbox_qmix_selmix,143,Saithe,454300.2786237656,0.4
BTS_fall_nearbox_qmix_selmix,144,Saithe,418388.08771927713,0.4
BTS_spring_allbox_effic1,1,Blue_whiting,54066.63286566644,0.1
BTS_spring_allbox_effic1,2,Blue_whiting,403567.69751596695,0.1
BTS_spring_allbox_effic1,3,Blue_whiting,1259865.4214076498,0.1
BTS_spring_allbox_effic1,4,Blue_whiting,1278652.6053780923,0.1
BTS_spring_allbox_effic1,5,Blue_whiting,1163992.4294970646,0.1
BTS_spring_allbox_effic1,6,Blue_whiting,1523796.3757903683,0.1
BTS_spring_allbox_effic1,7,Blue_whiting,1585257.4697887425,0.1
BTS_spring_allbox_effic1,8,Blue_whiting,1800175.0796353319,0.1
BTS_spring_allbox_effic1,9,Blue_whiting,1727255.7180260092,0.1
BTS_spring_allbox_effic1,10,Blue_whiting,2105406.6440288606,0.1
BTS_spring_allbox_effic1,11,Blue_whiting,1668613.4456117894,0.1
BTS_spring_allbox_effic1,12,Blue_whiting,2342977.2409755057,0.1
BTS_spring_allbox_effic1,13,Blue_whiting,1928612.1808326268,0.1
BTS_spring_allbox_effic1,14,Blue_whiting,1518241.906756949,0.1
BTS_spring_allbox_effic1,15,Blue_whiting,1876708.1120027401,0.1
BTS_spring_allbox_effic1,16,Blue_whiting,1445640.9506895407,0.1
BTS_spring_allbox_effic1,17,Blue_whiting,1344845.2677538127,0.1
BTS_spring_allbox_effic1,18,Blue_whiting,1558756.7532513463,0.1
BTS_spring_allbox_effic1,19,Blue_whiting,1493764.1801575467,0.1
BTS_spring_allbox_effic1,20,Blue_whiting,1187593.57012305,0.1
BTS_spring_allbox_effic1,21,Blue_whiting,1538555.9213664865,0.1
BTS_spring_allbox_effic1,22,Blue_whiting,1285014.001756454,0.1
BTS_spring_allbox_effic1,23,Blue_whiting,1268658.7390704756,0.1
BTS_spring_allbox_effic1,24,Blue_whiting,1247417.107727385,0.1
BTS_spring_allbox_effic1,25,Blue_whiting,1448198.6644728505,0.1
BTS_spring_allbox_effic1,26,Blue_whiting,1338823.0879776096,0.1
BTS_spring_allbox_effic1,27,Blue_whiting,1346067.5251514039,0.1
BTS_spring_allbox_effic1,28,Blue_whiting,1300811.5505808569,0.1
BTS_spring_allbox_effic1,29,Blue_whiting,1537275.7170678012,0.1
BTS_spring_allbox_effic1,30,Blue_whiting,1319599.9332750137,0.1
BTS_spring_allbox_effic1,31,Blue_whiting,1267984.7512276457,0.1
BTS_spring_allbox_effic1,32,Blue_whiting,1385378.2937536752,0.1
BTS_spring_allbox_effic1,33,Blue_whiting,1498260.3400733222,0.1
BTS_spring_allbox_effic1,34,Blue_whiting,1293186.4125705992,0.1
BTS_spring_allbox_effic1,35,Blue_whiting,1473918.3193192652,0.1
BTS_spring_allbox_effic1,36,Blue_whiting,1760919.779457588,0.1
BTS_spring_allbox_effic1,37,Blue_whiting,1377128.6283803573,0.1
BTS_spring_allbox_effic1,38,Blue_whiting,1810277.745056575,0.1
BTS_spring_allbox_effic1,39,Blue_whiting,1303910.0368608611,0.1
BTS_spring_allbox_effic1,40,Blue_whiting,1251812.0573300335,0.1
BTS_spring_allbox_effic1,41,Blue_whiting,1302081.082434842,0.1
BTS_spring_allbox_effic1,42,Blue_whiting,1600079.9662625778,0.1
BTS_spring_allbox_effic1,43,Blue_whiting,1413979.0215206137,0.1
BTS_spring_allbox_effic1,44,Blue_whiting,1355163.762228093,0.1
BTS_spring_allbox_effic1,45,Blue_whiting,1401636.478787583,0.1
BTS_spring_allbox_effic1,46,Blue_whiting,1486018.378911047,0.1
BTS_spring_allbox_effic1,47,Blue_whiting,1703095.92356671,0.1
BTS_spring_allbox_effic1,48,Blue_whiting,1271134.9016419698,0.1
BTS_spring_allbox_effic1,49,Blue_whiting,1413131.4524498452,0.1
BTS_spring_allbox_effic1,50,Blue_whiting,1415979.5018720848,0.1
BTS_spring_allbox_effic1,51,Blue_whiting,1288451.492447613,0.1
BTS_spring_allbox_effic1,52,Blue_whiting,1353693.9492299668,0.1
BTS_spring_allbox_effic1,53,Blue_whiting,1210463.818022748,0.1
BTS_spring_allbox_effic1,54,Blue_whiting,1290592.2323741205,0.1
BTS_spring_allbox_effic1,55,Blue_whiting,1221479.3841617417,0.1
BTS_spring_allbox_effic1,56,Blue_whiting,1500130.3140250095,0.1
BTS_spring_allbox_effic1,57,Blue_whiting,1512876.945071772,0.1
BTS_spring_allbox_effic1,58,Blue_whiting,1440601.0391296572,0.1
BTS_spring_allbox_effic1,59,Blue_whiting,1647251.0503266566,0.1
BTS_spring_allbox_effic1,60,Blue_whiting,1695505.4480008734,0.1
BTS_spring_allbox_effic1,61,Blue_whiting,1456376.1402552729,0.1
BTS_spring_allbox_effic1,62,Blue_whiting,1647135.5487083325,0.1
BTS_spring_allbox_effic1,63,Blue_whiting,1611538.0298481474,0.1
BTS_spring_allbox_effic1,64,Blue_whiting,1412786.194471279,0.1
BTS_spring_allbox_effic1,65,Blue_whiting,1665468.8869648576,0.1
BTS_spring_allbox_effic1,66,Blue_whiting,1748190.9214814492,0.1
BTS_spring_allbox_effic1,67,Blue_whiting,1481479.7157702888,0.1
BTS_spring_allbox_effic1,68,Blue_whiting,1466149.5101721697,0.1
BTS_spring_allbox_effic1,69,Blue_whiting,1376522.3814575176,0.1
BTS_spring_allbox_effic1,70,Blue_whiting,1419134.770258151,0.1
BTS_spring_allbox_effic1,71,Blue_whiting,1579106.8099100073,0.1
BTS_spring_allbox_effic1,72,Blue_whiting,1414805.3063349603,0.1
BTS_spring_allbox_effic1,73,Blue_whiting,1354575.7658231503,0.1
BTS_spring_allbox_effic1,74,Blue_whiting,1420720.4558816156,0.1
BTS_spring_allbox_effic1,75,Blue_whiting,1416590.4567827631,0.1
BTS_spring_allbox_effic1,76,Blue_whiting,1681402.948588044,0.1
BTS_spring_allbox_effic1,77,Blue_whiting,1537321.5186168826,0.1
BTS_spring_allbox_effic1,78,Blue_whiting,1660486.557320244,0.1
BTS_spring_allbox_effic1,79,Blue_whiting,1522302.5368937957,0.1
BTS_spring_allbox_effic1,80,Blue_whiting,1350982.2292227328,0.1
BTS_spring_allbox_effic1,81,Blue_whiting,1519990.1956286498,0.1
BTS_spring_allbox_effic1,82,Blue_whiting,1537525.8910962446,0.1
BTS_spring_allbox_effic1,83,Blue_whiting,1387168.7940781703,0.1
BTS_spring_allbox_effic1,84,Blue_whiting,1642854.9444754673,0.1
BTS_spring_allbox_effic1,85,Blue_whiting,1374666.7612802384,0.1
BTS_spring_allbox_effic1,86,Blue_whiting,1481170.9912535767,0.1
BTS_spring_allbox_effic1,87,Blue_whiting,1671115.2767220656,0.1
BTS_spring_allbox_effic1,88,Blue_whiting,1624467.8650916142,0.1
BTS_spring_allbox_effic1,89,Blue_whiting,1759265.2749332986,0.1
BTS_spring_allbox_effic1,90,Blue_whiting,1688650.414253706,0.1
BTS_spring_allbox_effic1,91,Blue_whiting,1628423.384642718,0.1
BTS_spring_allbox_effic1,92,Blue_whiting,1619538.6157201177,0.1
BTS_spring_allbox_effic1,93,Blue_whiting,1528356.454559245,0.1
BTS_spring_allbox_effic1,94,Blue_whiting,1437677.9663438124,0.1
BTS_spring_allbox_effic1,95,Blue_whiting,1279357.8531775281,0.1
BTS_spring_allbox_effic1,96,Blue_whiting,1652200.4048632088,0.1
BTS_spring_allbox_effic1,97,Blue_whiting,1392856.5282378106,0.1
BTS_spring_allbox_effic1,98,Blue_whiting,1374365.6980535353,0.1
BTS_spring_allbox_effic1,99,Blue_whiting,1411484.490849415,0.1
BTS_spring_allbox_effic1,100,Blue_whiting,1365613.3146478303,0.1
BTS_spring_allbox_effic1,101,Blue_whiting,1547351.2132617051,0.1
BTS_spring_allbox_effic1,102,Blue_whiting,1509291.8532092203,0.1
BTS_spring_allbox_effic1,103,Blue_whiting,1711682.9666392263,0.1
BTS_spring_allbox_effic1,104,Blue_whiting,1470352.7440234297,0.1
BTS_spring_allbox_effic1,105,Blue_whiting,1534516.10865582,0.1
BTS_spring_allbox_effic1,106,Blue_whiting,1539641.7050674802,0.1
BTS_spring_allbox_effic1,107,Blue_whiting,1782353.4010065326,0.1
BTS_spring_allbox_effic1,108,Blue_whiting,1667859.8744429084,0.1
BTS_spring_allbox_effic1,109,Blue_whiting,1156444.873947714,0.1
BTS_spring_allbox_effic1,110,Blue_whiting,1524816.1029409743,0.1
BTS_spring_allbox_effic1,111,Blue_whiting,1453421.9315896556,0.1
BTS_spring_allbox_effic1,112,Blue_whiting,1504252.4231342732,0.1
BTS_spring_allbox_effic1,113,Blue_whiting,1691619.2926955635,0.1
BTS_spring_allbox_effic1,114,Blue_whiting,1652549.9355742347,0.1
BTS_spring_allbox_effic1,115,Blue_whiting,1760474.4487265055,0.1
BTS_spring_allbox_effic1,116,Blue_whiting,1637155.1760673628,0.1
BTS_spring_allbox_effic1,117,Blue_whiting,1334819.7548727659,0.1
BTS_spring_allbox_effic1,118,Blue_whiting,1437310.1926307713,0.1
BTS_spring_allbox_effic1,119,Blue_whiting,1647778.7387037342,0.1
BTS_spring_allbox_effic1,120,Blue_whiting,1846792.9021944073,0.1
BTS_spring_allbox_effic1,121,Blue_whiting,1503165.3193650225,0.1
BTS_spring_allbox_effic1,122,Blue_whiting,1544162.7317958958,0.1
BTS_spring_allbox_effic1,123,Blue_whiting,1619012.366176687,0.1
BTS_spring_allbox_effic1,124,Blue_whiting,1591493.971662649,0.1
BTS_spring_allbox_effic1,125,Blue_whiting,1478427.4616754786,0.1
BTS_spring_allbox_effic1,126,Blue_whiting,1505798.052495627,0.1
BTS_spring_allbox_effic1,127,Blue_whiting,1672264.566615314,0.1
BTS_spring_allbox_effic1,128,Blue_whiting,1552670.6829039757,0.1
BTS_spring_allbox_effic1,129,Blue_whiting,1548536.3622452682,0.1
BTS_spring_allbox_effic1,130,Blue_whiting,1277570.8078610487,0.1
BTS_spring_allbox_effic1,131,Blue_whiting,1467443.7747412021,0.1
BTS_spring_allbox_effic1,132,Blue_whiting,1699179.3220152815,0.1
BTS_spring_allbox_effic1,133,Blue_whiting,1278718.3656589412,0.1
BTS_spring_allbox_effic1,134,Blue_whiting,1250037.994048488,0.1
BTS_spring_allbox_effic1,135,Blue_whiting,1611257.3304415154,0.1
BTS_spring_allbox_effic1,136,Blue_whiting,1448195.517023239,0.1
BTS_spring_allbox_effic1,137,Blue_whiting,1879012.6708997379,0.1
BTS_spring_allbox_effic1,138,Blue_whiting,1434087.8277614482,0.1
BTS_spring_allbox_effic1,139,Blue_whiting,1599478.5992275386,0.1
BTS_spring_allbox_effic1,140,Blue_whiting,1434788.1087256253,0.1
BTS_spring_allbox_effic1,141,Blue_whiting,1543568.8444734178,0.1
BTS_spring_allbox_effic1,142,Blue_whiting,1690328.6445123807,0.1
BTS_spring_allbox_effic1,143,Blue_whiting,1538036.9197570821,0.1
BTS_spring_allbox_effic1,144,Blue_whiting,1449682.5275048485,0.1
BTS_spring_allbox_effic1,1,Capelin,1140986.9692810886,0.1
BTS_spring_allbox_effic1,2,Capelin,820508.823385457,0.1
BTS_spring_allbox_effic1,3,Capelin,1405826.5701841987,0.1
BTS_spring_allbox_effic1,4,Capelin,1053012.2697609467,0.1
BTS_spring_allbox_effic1,5,Capelin,781549.5889058622,0.1
BTS_spring_allbox_effic1,6,Capelin,720623.7483939184,0.1
BTS_spring_allbox_effic1,7,Capelin,759320.953197464,0.1
BTS_spring_allbox_effic1,8,Capelin,880075.8820226607,0.1
BTS_spring_allbox_effic1,9,Capelin,1398360.9344559342,0.1
BTS_spring_allbox_effic1,10,Capelin,1237381.657055517,0.1
BTS_spring_allbox_effic1,11,Capelin,1097108.8416456429,0.1
BTS_spring_allbox_effic1,12,Capelin,1534036.37193852,0.1
BTS_spring_allbox_effic1,13,Capelin,1750289.3544640192,0.1
BTS_spring_allbox_effic1,14,Capelin,1310582.5583991134,0.1
BTS_spring_allbox_effic1,15,Capelin,1628984.293629499,0.1
BTS_spring_allbox_effic1,16,Capelin,1230908.2036278928,0.1
BTS_spring_allbox_effic1,17,Capelin,1348225.825308942,0.1
BTS_spring_allbox_effic1,18,Capelin,1787213.4222882434,0.1
BTS_spring_allbox_effic1,19,Capelin,1349038.2302727394,0.1
BTS_spring_allbox_effic1,20,Capelin,1530198.9350568438,0.1
BTS_spring_allbox_effic1,21,Capelin,2614335.790046316,0.1
BTS_spring_allbox_effic1,22,Capelin,1896879.4590354117,0.1
BTS_spring_allbox_effic1,23,Capelin,1672407.3202832302,0.1
BTS_spring_allbox_effic1,24,Capelin,2126470.023721174,0.1
BTS_spring_allbox_effic1,25,Capelin,1836223.0298737586,0.1
BTS_spring_allbox_effic1,26,Capelin,1573214.967781101,0.1
BTS_spring_allbox_effic1,27,Capelin,1230338.7905970574,0.1
BTS_spring_allbox_effic1,28,Capelin,1194745.732144247,0.1
BTS_spring_allbox_effic1,29,Capelin,892524.5953911479,0.1
BTS_spring_allbox_effic1,30,Capelin,756038.0126616905,0.1
BTS_spring_allbox_effic1,31,Capelin,1132609.5495629688,0.1
BTS_spring_allbox_effic1,32,Capelin,2061434.526439904,0.1
BTS_spring_allbox_effic1,33,Capelin,1562756.284603757,0.1
BTS_spring_allbox_effic1,34,Capelin,1631015.1350261439,0.1
BTS_spring_allbox_effic1,35,Capelin,2022307.0414123265,0.1
BTS_spring_allbox_effic1,36,Capelin,2301206.8283443856,0.1
BTS_spring_allbox_effic1,37,Capelin,1904646.3063316753,0.1
BTS_spring_allbox_effic1,38,Capelin,1637238.951414577,0.1
BTS_spring_allbox_effic1,39,Capelin,2216503.3386355974,0.1
BTS_spring_allbox_effic1,40,Capelin,2465303.3338188767,0.1
BTS_spring_allbox_effic1,41,Capelin,3029788.97173476,0.1
BTS_spring_allbox_effic1,42,Capelin,2667787.478182762,0.1
BTS_spring_allbox_effic1,43,Capelin,1979602.8351650424,0.1
BTS_spring_allbox_effic1,44,Capelin,2107060.947008791,0.1
BTS_spring_allbox_effic1,45,Capelin,1672290.4825466215,0.1
BTS_spring_allbox_effic1,46,Capelin,1442727.4109486262,0.1
BTS_spring_allbox_effic1,47,Capelin,2095525.9293069171,0.1
BTS_spring_allbox_effic1,48,Capelin,2510871.6889234125,0.1
BTS_spring_allbox_effic1,49,Capelin,1535122.594369812,0.1
BTS_spring_allbox_effic1,50,Capelin,2158583.299648809,0.1
BTS_spring_allbox_effic1,51,Capelin,3235732.9849602333,0.1
BTS_spring_allbox_effic1,52,Capelin,3203284.6893825303,0.1
BTS_spring_allbox_effic1,53,Capelin,2648699.8138873316,0.1
BTS_spring_allbox_effic1,54,Capelin,1687985.4778177622,0.1
BTS_spring_allbox_effic1,55,Capelin,1652692.224208378,0.1
BTS_spring_allbox_effic1,56,Capelin,1895674.700693509,0.1
BTS_spring_allbox_effic1,57,Capelin,1375449.8991426702,0.1
BTS_spring_allbox_effic1,58,Capelin,2079800.3913629984,0.1
BTS_spring_allbox_effic1,59,Capelin,2556837.6562851225,0.1
BTS_spring_allbox_effic1,60,Capelin,2378987.178666279,0.1
BTS_spring_allbox_effic1,61,Capelin,1900316.4745702052,0.1
BTS_spring_allbox_effic1,62,Capelin,2182557.2173822024,0.1
BTS_spring_allbox_effic1,63,Capelin,2420606.181366261,0.1
BTS_spring_allbox_effic1,64,Capelin,1931621.0632296847,0.1
BTS_spring_allbox_effic1,65,Capelin,2021857.8602573324,0.1
BTS_spring_allbox_effic1,66,Capelin,1262974.4439034858,0.1
BTS_spring_allbox_effic1,67,Capelin,1557765.3099702797,0.1
BTS_spring_allbox_effic1,68,Capelin,1714453.628700077,0.1
BTS_spring_allbox_effic1,69,Capelin,1577830.4376699114,0.1
BTS_spring_allbox_effic1,70,Capelin,1768149.772945563,0.1
BTS_spring_allbox_effic1,71,Capelin,2714646.166928071,0.1
BTS_spring_allbox_effic1,72,Capelin,1552476.637757987,0.1
BTS_spring_allbox_effic1,73,Capelin,1700411.5041417065,0.1
BTS_spring_allbox_effic1,74,Capelin,1964540.2162716542,0.1
BTS_spring_allbox_effic1,75,Capelin,3005645.780840017,0.1
BTS_spring_allbox_effic1,76,Capelin,1658472.9651465225,0.1
BTS_spring_allbox_effic1,77,Capelin,1794124.5684604293,0.1
BTS_spring_allbox_effic1,78,Capelin,2640083.189154823,0.1
BTS_spring_allbox_effic1,79,Capelin,1755601.735549477,0.1
BTS_spring_allbox_effic1,80,Capelin,2159922.1157521848,0.1
BTS_spring_allbox_effic1,81,Capelin,2172937.4370523924,0.1
BTS_spring_allbox_effic1,82,Capelin,1750300.5090167979,0.1
BTS_spring_allbox_effic1,83,Capelin,1546306.9292031806,0.1
BTS_spring_allbox_effic1,84,Capelin,2579491.1813954515,0.1
BTS_spring_allbox_effic1,85,Capelin,2199175.942379739,0.1
BTS_spring_allbox_effic1,86,Capelin,1591619.8879610258,0.1
BTS_spring_allbox_effic1,87,Capelin,1345444.1319869438,0.1
BTS_spring_allbox_effic1,88,Capelin,2093466.0962955644,0.1
BTS_spring_allbox_effic1,89,Capelin,3041072.1150104785,0.1
BTS_spring_allbox_effic1,90,Capelin,1881535.6157644293,0.1
BTS_spring_allbox_effic1,91,Capelin,1542085.46997024,0.1
BTS_spring_allbox_effic1,92,Capelin,2270807.4794701543,0.1
BTS_spring_allbox_effic1,93,Capelin,2750740.4697980625,0.1
BTS_spring_allbox_effic1,94,Capelin,1710586.7090648187,0.1
BTS_spring_allbox_effic1,95,Capelin,2700411.2636846546,0.1
BTS_spring_allbox_effic1,96,Capelin,2454543.255249204,0.1
BTS_spring_allbox_effic1,97,Capelin,1796198.5036411765,0.1
BTS_spring_allbox_effic1,98,Capelin,1393118.7072059817,0.1
BTS_spring_allbox_effic1,99,Capelin,1311712.9589760213,0.1
BTS_spring_allbox_effic1,100,Capelin,1642611.353932942,0.1
BTS_spring_allbox_effic1,101,Capelin,1687352.117033941,0.1
BTS_spring_allbox_effic1,102,Capelin,2261039.696062753,0.1
BTS_spring_allbox_effic1,103,Capelin,1852986.664882543,0.1
BTS_spring_allbox_effic1,104,Capelin,1430461.1062142549,0.1
BTS_spring_allbox_effic1,105,Capelin,1968903.2869660142,0.1
BTS_spring_allbox_effic1,106,Capelin,1681994.3112247526,0.1
BTS_spring_allbox_effic1,107,Capelin,2111670.1280074567,0.1
BTS_spring_allbox_effic1,108,Capelin,2182555.0772391027,0.1
BTS_spring_allbox_effic1,109,Capelin,2157034.1498418157,0.1
BTS_spring_allbox_effic1,110,Capelin,1834085.2742044653,0.1
BTS_spring_allbox_effic1,111,Capelin,2496639.350347722,0.1
BTS_spring_allbox_effic1,112,Capelin,2855319.32181951,0.1
BTS_spring_allbox_effic1,113,Capelin,1799584.1857629383,0.1
BTS_spring_allbox_effic1,114,Capelin,2140198.0872411537,0.1
BTS_spring_allbox_effic1,115,Capelin,2709874.6249370207,0.1
BTS_spring_allbox_effic1,116,Capelin,2132086.6930206525,0.1
BTS_spring_allbox_effic1,117,Capelin,2201904.8873586077,0.1
BTS_spring_allbox_effic1,118,Capelin,1604043.9643967992,0.1
BTS_spring_allbox_effic1,119,Capelin,1481648.1587745654,0.1
BTS_spring_allbox_effic1,120,Capelin,2548594.227851069,0.1
BTS_spring_allbox_effic1,121,Capelin,2350146.3645969117,0.1
BTS_spring_allbox_effic1,122,Capelin,1959565.0201122034,0.1
BTS_spring_allbox_effic1,123,Capelin,2102536.2734328033,0.1
BTS_spring_allbox_effic1,124,Capelin,2301407.987341478,0.1
BTS_spring_allbox_effic1,125,Capelin,2346516.077188191,0.1
BTS_spring_allbox_effic1,126,Capelin,2248789.609121747,0.1
BTS_spring_allbox_effic1,127,Capelin,1737877.997086509,0.1
BTS_spring_allbox_effic1,128,Capelin,3047075.2637207177,0.1
BTS_spring_allbox_effic1,129,Capelin,1952769.2072294143,0.1
BTS_spring_allbox_effic1,130,Capelin,1424259.8648623491,0.1
BTS_spring_allbox_effic1,131,Capelin,2267177.2453694413,0.1
BTS_spring_allbox_effic1,132,Capelin,2201902.9256474716,0.1
BTS_spring_allbox_effic1,133,Capelin,2022120.5561063744,0.1
BTS_spring_allbox_effic1,134,Capelin,2166728.602153326,0.1
BTS_spring_allbox_effic1,135,Capelin,1897598.7295273244,0.1
BTS_spring_allbox_effic1,136,Capelin,2338493.5836165086,0.1
BTS_spring_allbox_effic1,137,Capelin,2691908.236518529,0.1
BTS_spring_allbox_effic1,138,Capelin,2773810.4452851634,0.1
BTS_spring_allbox_effic1,139,Capelin,1991178.3004280948,0.1
BTS_spring_allbox_effic1,140,Capelin,2548299.2050195355,0.1
BTS_spring_allbox_effic1,141,Capelin,1526782.6864119575,0.1
BTS_spring_allbox_effic1,142,Capelin,3123435.8885632297,0.1
BTS_spring_allbox_effic1,143,Capelin,2101279.3769228607,0.1
BTS_spring_allbox_effic1,144,Capelin,1870662.1124138804,0.1
BTS_spring_allbox_effic1,1,Green_halibut,91775.49453249309,0.1
BTS_spring_allbox_effic1,2,Green_halibut,138858.93229431225,0.1
BTS_spring_allbox_effic1,3,Green_halibut,232090.9028398766,0.1
BTS_spring_allbox_effic1,4,Green_halibut,323720.4623989815,0.1
BTS_spring_allbox_effic1,5,Green_halibut,432986.43565361336,0.1
BTS_spring_allbox_effic1,6,Green_halibut,555460.4596487074,0.1
BTS_spring_allbox_effic1,7,Green_halibut,564036.3362749557,0.1
BTS_spring_allbox_effic1,8,Green_halibut,749507.779071251,0.1
BTS_spring_allbox_effic1,9,Green_halibut,853096.0793157776,0.1
BTS_spring_allbox_effic1,10,Green_halibut,930315.0928831124,0.1
BTS_spring_allbox_effic1,11,Green_halibut,936389.4055334534,0.1
BTS_spring_allbox_effic1,12,Green_halibut,898638.1968141645,0.1
BTS_spring_allbox_effic1,13,Green_halibut,1023021.4232801605,0.1
BTS_spring_allbox_effic1,14,Green_halibut,1060434.7117669147,0.1
BTS_spring_allbox_effic1,15,Green_halibut,994445.6038014604,0.1
BTS_spring_allbox_effic1,16,Green_halibut,914660.8634564052,0.1
BTS_spring_allbox_effic1,17,Green_halibut,1142655.970907286,0.1
BTS_spring_allbox_effic1,18,Green_halibut,1040302.4076426663,0.1
BTS_spring_allbox_effic1,19,Green_halibut,1051728.9685812925,0.1
BTS_spring_allbox_effic1,20,Green_halibut,1116508.3523071264,0.1
BTS_spring_allbox_effic1,21,Green_halibut,944373.3251278505,0.1
BTS_spring_allbox_effic1,22,Green_halibut,912181.5137228152,0.1
BTS_spring_allbox_effic1,23,Green_halibut,978969.6778597786,0.1
BTS_spring_allbox_effic1,24,Green_halibut,986622.6661206814,0.1
BTS_spring_allbox_effic1,25,Green_halibut,1080041.6603506187,0.1
BTS_spring_allbox_effic1,26,Green_halibut,1092016.1121421526,0.1
BTS_spring_allbox_effic1,27,Green_halibut,1055934.078202656,0.1
BTS_spring_allbox_effic1,28,Green_halibut,1047458.061761513,0.1
BTS_spring_allbox_effic1,29,Green_halibut,955675.4650291314,0.1
BTS_spring_allbox_effic1,30,Green_halibut,930648.9093462499,0.1
BTS_spring_allbox_effic1,31,Green_halibut,1105867.669187791,0.1
BTS_spring_allbox_effic1,32,Green_halibut,1184287.5122806588,0.1
BTS_spring_allbox_effic1,33,Green_halibut,899427.9427772906,0.1
BTS_spring_allbox_effic1,34,Green_halibut,882446.5318142913,0.1
BTS_spring_allbox_effic1,35,Green_halibut,1072210.0879909669,0.1
BTS_spring_allbox_effic1,36,Green_halibut,1063153.3133532938,0.1
BTS_spring_allbox_effic1,37,Green_halibut,1148283.2637659544,0.1
BTS_spring_allbox_effic1,38,Green_halibut,901169.8017258497,0.1
BTS_spring_allbox_effic1,39,Green_halibut,1030255.179561517,0.1
BTS_spring_allbox_effic1,40,Green_halibut,1121265.5230318722,0.1
BTS_spring_allbox_effic1,41,Green_halibut,1304320.1816149221,0.1
BTS_spring_allbox_effic1,42,Green_halibut,1038570.0250327251,0.1
BTS_spring_allbox_effic1,43,Green_halibut,1139663.6966250702,0.1
BTS_spring_allbox_effic1,44,Green_halibut,1079266.7000544304,0.1
BTS_spring_allbox_effic1,45,Green_halibut,1087395.4832338418,0.1
BTS_spring_allbox_effic1,46,Green_halibut,1042589.737235623,0.1
BTS_spring_allbox_effic1,47,Green_halibut,855362.3116201911,0.1
BTS_spring_allbox_effic1,48,Green_halibut,1171318.9832949275,0.1
BTS_spring_allbox_effic1,49,Green_halibut,1008886.5485653735,0.1
BTS_spring_allbox_effic1,50,Green_halibut,968857.4296191392,0.1
BTS_spring_allbox_effic1,51,Green_halibut,1000882.5564951246,0.1
BTS_spring_allbox_effic1,52,Green_halibut,913665.1478865374,0.1
BTS_spring_allbox_effic1,53,Green_halibut,977427.5927906552,0.1
BTS_spring_allbox_effic1,54,Green_halibut,985377.4798790377,0.1
BTS_spring_allbox_effic1,55,Green_halibut,927105.7919266999,0.1
BTS_spring_allbox_effic1,56,Green_halibut,839174.9849538048,0.1
BTS_spring_allbox_effic1,57,Green_halibut,964606.8351028943,0.1
BTS_spring_allbox_effic1,58,Green_halibut,938057.981455872,0.1
BTS_spring_allbox_effic1,59,Green_halibut,1029206.39102671,0.1
BTS_spring_allbox_effic1,60,Green_halibut,996546.2848478964,0.1
BTS_spring_allbox_effic1,61,Green_halibut,995227.8268911871,0.1
BTS_spring_allbox_effic1,62,Green_halibut,792988.1875102537,0.1
BTS_spring_allbox_effic1,63,Green_halibut,877805.2824893552,0.1
BTS_spring_allbox_effic1,64,Green_halibut,889283.8794042878,0.1
BTS_spring_allbox_effic1,65,Green_halibut,828526.316374837,0.1
BTS_spring_allbox_effic1,66,Green_halibut,1011040.5206801238,0.1
BTS_spring_allbox_effic1,67,Green_halibut,892466.9248312413,0.1
BTS_spring_allbox_effic1,68,Green_halibut,905232.4536819122,0.1
BTS_spring_allbox_effic1,69,Green_halibut,885557.0012545177,0.1
BTS_spring_allbox_effic1,70,Green_halibut,864428.4330761767,0.1
BTS_spring_allbox_effic1,71,Green_halibut,930543.7530043271,0.1
